Nama,Brand,Tipe_Produk,SKU_Induk,Link_Gambar,Link_Produk,Varian,Kapasitas,Warna,SKU_Varian,Harga_Normal,Harga_Promo,Stok_Qty,Status_Stok,Image_Count,Image_URLs
OPPO A6 Pro 4G,OPPO,Smartphones,OP-A6P4G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_01_2.webp,https://eraspace.com/erafone/oppo-a6-pro-4g,"8/256 GB,Coral Pink",8/256 GB,Coral Pink,8100226400,4999000,4999000,5,Ready,7,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_01_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_02_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_03_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_04_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_05_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_06_2.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_07_1_2.webp"
OPPO A6 Pro 4G,OPPO,Smartphones,OP-A6P4G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_colar_pink_01_2.webp,https://eraspace.com/erafone/oppo-a6-pro-4g,"8/128 GB,Stellar Blue",8/128 GB,Stellar Blue,8100226399,4599000,4599000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_stellar_blue_04_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a6_pro_4g_stellar_blue_05_1_1.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"6/128 GB,Grey",6/128 GB,Grey,8100261873,4299000,4299000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_1_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_2_3.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"8/128 GB,Grey",8/128 GB,Grey,8100261875,4899000,4899000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_1_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_2_3.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"6/128 GB,White",6/128 GB,White,8100261872,4299000,4299000,5,Ready,7,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_2_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_3_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_4_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_5_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_6_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_7_1.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"8/256 GB,White",8/256 GB,White,8100261876,5499000,5499000,3,Ready,7,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_2_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_3_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_4_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_5_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_6_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_7_1.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"4/128 GB,White",4/128 GB,White,8100279546,4299000,4299000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_2_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_3_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_4_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_5_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_6_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_7_1.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"8/256 GB,Grey",8/256 GB,Grey,8100261877,5499000,5499000,3,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_1_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_2_3.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"4/128 GB,Grey",4/128 GB,Grey,8100279547,4299000,4299000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_1_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_grey_2_3.webp"
vivo Y31d Pro,vivo,Smartphones,VIV-Y31DP-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp,https://eraspace.com/erafone/vivo-y31d-pro,"8/128 GB,White",8/128 GB,White,8100261874,4899000,4899000,5,Ready,7,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_2_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_3_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_4_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_5_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_6_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y31d_pro_white_7_1.webp"
Infinix Note 60 5G,Infinix,Smartphones,INF-N60-5G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_01.webp,https://eraspace.com/erafone/infinix-note-60-5g,"8/256 GB,Blue",8/256 GB,Blue,8100255229,4699000,4699000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_blue_03.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_blue_04.webp"
Infinix Note 60 5G,Infinix,Smartphones,INF-N60-5G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_01.webp,https://eraspace.com/erafone/infinix-note-60-5g,"8/256 GB,Brown",8/256 GB,Brown,8100255230,4699000,4699000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_brown_03.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_brown_04.webp"
Infinix Note 60 5G,Infinix,Smartphones,INF-N60-5G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_01.webp,https://eraspace.com/erafone/infinix-note-60-5g,"8/256 GB,Titanium",8/256 GB,Titanium,8100255225,4699000,4699000,2,Ready,8,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_01.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_02.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_03.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_04.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_05.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_06.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_07.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_08.webp"
Infinix Note 60 5G,Infinix,Smartphones,INF-N60-5G-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_titanium_01.webp,https://eraspace.com/erafone/infinix-note-60-5g,"8/256 GB,Black",8/256 GB,Black,8100255226,4699000,4699000,5,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_60_5g_black_04.webp"
vivo X300 Ultra,vivo,Smartphones,VIV-X300U-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_01.webp,https://eraspace.com/erafone/vivo-x300-ultra,"16/512 GB,Black",16/512 GB,Black,8100269492,25999000,25999000,2,Ready,11,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_01.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_10.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_02.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_04.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_05.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_06.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_07.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_08.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_09.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_11.webp"
vivo X300 Ultra,vivo,Smartphones,VIV-X300U-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_01.webp,https://eraspace.com/erafone/vivo-x300-ultra,"16/512 GB,Green",16/512 GB,Green,8100269493,25999000,25999000,1,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_green_01.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_green_02.webp"
vivo X300 Ultra,vivo,Smartphones,VIV-X300U-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_01.webp,https://eraspace.com/erafone/vivo-x300-ultra,"16/1 TB,Black",16/1 TB,Black,8100269494,29999000,29999000,4,Ready,11,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_01.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_10.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_02.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_04.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_05.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_06.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_07.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_08.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_09.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_ultra_black_11.webp"
vivo X300 Pro,vivo,Smartphones,VIV-X300P-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_1.webp,https://eraspace.com/erafone/vivo-x300-pro,"16/512 GB,White",16/512 GB,White,8100229161,18999000,18999000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_white_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_white_4.webp"
vivo X300 Pro,vivo,Smartphones,VIV-X300P-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_1.webp,https://eraspace.com/erafone/vivo-x300-pro,"16/512 GB,Brown",16/512 GB,Brown,8100229162,18999000,18999000,2,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_brown_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_brown_2.webp"
vivo X300 Pro,vivo,Smartphones,VIV-X300P-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_1.webp,https://eraspace.com/erafone/vivo-x300-pro,"16/512 GB,Black",16/512 GB,Black,8100229160,18999000,18999000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_1.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_2.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_3.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_4.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_5.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_6.webp, https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x300_pro_black_7.webp"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"8/256 GB,Midnight Black",8/256 GB,Midnight Black,8100020327,2549000,2549000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_midnight_black_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_midnight_black_03.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"6/128 GB,Mint Green",6/128 GB,Mint Green,8100019803,2349000,2349000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_mint_green_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_mint_green_02.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"6/128 GB,Twilight Orange",6/128 GB,Twilight Orange,8100019695,2349000,2349000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_07.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_08.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_09.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"8/256 GB,Twilight Orange",8/256 GB,Twilight Orange,8100020288,2549000,2549000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_07.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_08.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_09.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"6/128 GB,Midnight Black",6/128 GB,Midnight Black,8100019800,2349000,2349000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_midnight_black_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_midnight_black_03.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"8/256 GB,Mint Green",8/256 GB,Mint Green,8100020339,2549000,2549000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_mint_green_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_mint_green_02.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"8/256 GB,Moonlight Blue",8/256 GB,Moonlight Blue,8100020342,2549000,2549000,0,Habis,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_moonlight_blue_01_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_moonlight_blue_02_1.jpg"
Xiaomi Redmi 15C,Xiaomi,Smartphones,XIA-R15C-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_twilight_orange_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-15c,"6/128 GB,Moonlight Blue",6/128 GB,Moonlight Blue,8100019847,2349000,2349000,2,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_moonlight_blue_01_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15c_moonlight_blue_02_1.jpg"
Tecno Camon 50,Tecno,Smartphones,TEC-CAM-50-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp,https://eraspace.com/erafone/tecno-camon-50,"8/256 GB,Black",8/256 GB,Black,8100255264,4299000,4299000,6,Ready,13,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_02.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_04.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_05.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_06.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_07.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_08.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_09.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_11.webp"
Tecno Camon 50,Tecno,Smartphones,TEC-CAM-50-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp,https://eraspace.com/erafone/tecno-camon-50,"8/128 GB,Nebula",8/128 GB,Nebula,8100255262,3999000,3999000,6,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_nebula_01.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_nebula_10.webp"
Tecno Camon 50,Tecno,Smartphones,TEC-CAM-50-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp,https://eraspace.com/erafone/tecno-camon-50,"8/128 GB,Green",8/128 GB,Green,8100255263,3999000,3999000,7,Ready,2,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_green_01_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_green_10_1.webp"
Tecno Camon 50,Tecno,Smartphones,TEC-CAM-50-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp,https://eraspace.com/erafone/tecno-camon-50,"8/128 GB,Black",8/128 GB,Black,8100255261,3999000,3999000,0,Habis,13,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_02.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_04.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_05.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_06.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_07.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_08.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_09.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_11.webp"
Tecno Camon 50,Tecno,Smartphones,TEC-CAM-50-ER-CON,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp,https://eraspace.com/erafone/tecno-camon-50,"12/256 GB,Black",12/256 GB,Black,8100255267,4499000,4499000,8,Ready,13,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10_1.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_01.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_02.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_03.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_04.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_05.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_06.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_07.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_08.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_09.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_10.webp, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_50_black_11.webp"
